id,V,A,D
20020731-nyt_38513_38833,3,3,4
20020731-nyt_38836_39008,3,3,3
20020731-nyt_38836_39008,3,3,3
20020731-nyt_38836_39008,3,3,3
20020731-nyt_38836_39008,3,3,3
20020731-nyt_38836_39008,3,3,3
20020731-nyt_39011_39170,3,3,3
20020731-nyt_39011_39170,3,3,4
20020731-nyt_39011_39170,2,3,3
20020731-nyt_39011_39170,3,3,3
20020731-nyt_39011_39170,3,3,3
20020731-nyt_39171_39257,3,3,4
20020731-nyt_39171_39257,3,4,3
20020731-nyt_39171_39257,3,2,2
20020731-nyt_39171_39257,3,3,3
20020731-nyt_39171_39257,3,3,3
20020731-nyt_39260_39461,1,1,1
20020731-nyt_39260_39461,1,1,1
20020731-nyt_39260_39461,1,1,1
20020731-nyt_39260_39461,1,1,1
20020731-nyt_39260_39461,2,4,3
20020731-nyt_39462_39575,3,3,3
20020731-nyt_39462_39575,3,3,3
20020731-nyt_39462_39575,3,3,3
20020731-nyt_39462_39575,3,3,3
20020731-nyt_39462_39575,2,3,3
20020731-nyt_39578_39652,2,3,2
20020731-nyt_39578_39652,2,2,3
20020731-nyt_39578_39652,3,3,3
20020731-nyt_39578_39652,1,4,4
20020731-nyt_39578_39652,3,3,3
20020731-nyt_39653_39795,3,3,3
20020731-nyt_39653_39795,3,3,3
20020731-nyt_39653_39795,4,4,4
20020731-nyt_39653_39795,3,3,3
20020731-nyt_39653_39795,3,4,4
20020731-nyt_39798_39852,1,1,1
20020731-nyt_39798_39852,3,3,3
20020731-nyt_39798_39852,3,3,3
20020731-nyt_39798_39852,2,4,3
20020731-nyt_39798_39852,1,3,3
20020731-nyt_39855_39990,3,3,3
20020731-nyt_39855_39990,3,3,3
20020731-nyt_39855_39990,3,3,3
20020731-nyt_39855_39990,3,3,3
20020731-nyt_39855_39990,3,3,3
20020731-nyt_39991_40174,1,1,1
20020731-nyt_39991_40174,2,2,3
20020731-nyt_39991_40174,3,3,3
20020731-nyt_39991_40174,2,4,3
20020731-nyt_39991_40174,1,3,3
20020731-nyt_40175_40250,3,3,3
20020731-nyt_40175_40250,3,3,3
20020731-nyt_40175_40250,3,3,3
20020731-nyt_40175_40250,3,3,3
20020731-nyt_40175_40250,3,2,3
20020731-nyt_40236_40250,3,3,3
20020731-nyt_40236_40250,3,3,3
20020731-nyt_40236_40250,3,3,3
20020731-nyt_40236_40250,3,3,3
20020731-nyt_40236_40250,3,3,3
20020731-nyt_40290_40353,3,3,3
20020731-nyt_40290_40353,3,3,3
20020731-nyt_40290_40353,3,3,3
20020731-nyt_40290_40353,3,3,3
20020731-nyt_40290_40353,3,3,3
20020731-nyt_40357_40439,3,3,3
20020731-nyt_40357_40439,3,3,3
20020731-nyt_40357_40439,3,3,3
20020731-nyt_40357_40439,3,3,2
20020731-nyt_40357_40439,3,3,3
20020731-nyt_40440_40540,3,3,3
20020731-nyt_40440_40540,3,4,3
20020731-nyt_40440_40540,3,3,3
20020731-nyt_40440_40540,3,3,3
20020731-nyt_40440_40540,3,3,3
20020731-nyt_40541_40777,3,1,3
20020731-nyt_40541_40777,3,1,3
20020731-nyt_40541_40777,3,3,3
20020731-nyt_40541_40777,1,3,3
20020731-nyt_40541_40777,3,3,3
20020731-nyt_40780_40871,3,3,3
20020731-nyt_40780_40871,3,3,3
20020731-nyt_40780_40871,3,3,3
20020731-nyt_40780_40871,3,3,3
20020731-nyt_40780_40871,3,2,3
20020731-nyt_40872_41021,3,3,3
20020731-nyt_40872_41021,2,3,3
20020731-nyt_40872_41021,3,3,3
20020731-nyt_40872_41021,3,1,3
20020731-nyt_40872_41021,2,3,3
20020731-nyt_41022_41140,3,3,3
20020731-nyt_41022_41140,3,3,3
20020731-nyt_41022_41140,3,3,3
20020731-nyt_41022_41140,3,3,3
20020731-nyt_41022_41140,3,3,2
20020731-nyt_41143_41192,1,1,1
20020731-nyt_41143_41192,3,3,3
20020731-nyt_41143_41192,3,3,2
20020731-nyt_41143_41192,3,3,3
20020731-nyt_41143_41192,2,2,3
20020731-nyt_41193_41271,3,3,3
20020731-nyt_41193_41271,3,3,3
20020731-nyt_41193_41271,3,3,3
20020731-nyt_41193_41271,1,1,1
20020731-nyt_41193_41271,1,1,1
20020731-nyt_41272_41348,1,1,1
20020731-nyt_41272_41348,3,3,3
20020731-nyt_41272_41348,3,3,3
20020731-nyt_41272_41348,3,3,4
20020731-nyt_41272_41348,3,2,3
20020731-nyt_41349_41481,1,1,1
20020731-nyt_41349_41481,1,1,1
20020731-nyt_41349_41481,1,1,1
20020731-nyt_41349_41481,1,1,1
20020731-nyt_41349_41481,3,4,4
20020731-nyt_41482_41775,3,3,3
20020731-nyt_41482_41775,3,3,3
20020731-nyt_41482_41775,3,3,3
20020731-nyt_41482_41775,3,3,3
20020731-nyt_41482_41775,3,3,3
20020731-nyt_41778_41892,3,3,3
20020731-nyt_41778_41892,4,4,4
20020731-nyt_41778_41892,3,3,3
20020731-nyt_41778_41892,3,3,3
20020731-nyt_41778_41892,3,3,3
20020731-nyt_41893_41974,3,3,3
20020731-nyt_41893_41974,1,1,1
20020731-nyt_41893_41974,1,1,1
20020731-nyt_41893_41974,2,4,4
20020731-nyt_41893_41974,2,3,3
20020731-nyt_41975_42069,3,3,3
20020731-nyt_41975_42069,3,2,2
20020731-nyt_41975_42069,3,3,3
20020731-nyt_41975_42069,3,3,3
20020731-nyt_41975_42069,4,3,4
20020731-nyt_42070_42132,3,3,3
20020731-nyt_42070_42132,2,3,3
20020731-nyt_42070_42132,3,3,3
20020731-nyt_42070_42132,3,2,2
20020731-nyt_42070_42132,3,3,3
20020731-nyt_42133_42175,3,3,3
20020731-nyt_42133_42175,1,1,1
20020731-nyt_42133_42175,1,1,1
20020731-nyt_42133_42175,1,1,1
20020731-nyt_42133_42175,3,3,3
20020731-nyt_42178_42273,1,1,1
20020731-nyt_42178_42273,2,3,3
20020731-nyt_42178_42273,2,3,3
20020731-nyt_42178_42273,2,3,3
20020731-nyt_42178_42273,2,3,3
20020731-nyt_42274_42416,1,1,1
20020731-nyt_42274_42416,3,3,3
20020731-nyt_42274_42416,3,2,3
20020731-nyt_42274_42416,4,3,3
20020731-nyt_42274_42416,3,4,4
20020731-nyt_42417_42529,1,4,2
20020731-nyt_42417_42529,3,3,3
20020731-nyt_42417_42529,4,3,3
20020731-nyt_42417_42529,2,3,3
20020731-nyt_42417_42529,3,3,3
20020731-nyt_42530_42604,3,3,3
20020731-nyt_42530_42604,3,3,3
20020731-nyt_42530_42604,2,3,3
20020731-nyt_42530_42604,3,4,4
20020731-nyt_42530_42604,2,4,3
20020731-nyt_42607_42736,3,3,3
20020731-nyt_42607_42736,3,3,3
20020731-nyt_42607_42736,3,2,2
20020731-nyt_42607_42736,3,3,3
20020731-nyt_42607_42736,3,3,3
20020731-nyt_42737_42767,3,3,3
20020731-nyt_42737_42767,3,3,3
20020731-nyt_42737_42767,2,3,3
20020731-nyt_42737_42767,3,3,3
20020731-nyt_42737_42767,2,4,4
20020731-nyt_42768_42955,1,4,3
20020731-nyt_42768_42955,3,4,3
20020731-nyt_42768_42955,3,3,3
20020731-nyt_42768_42955,3,3,3
20020731-nyt_42768_42955,1,4,1
20020731-nyt_42999_43062,3,3,3
20020731-nyt_42999_43062,3,3,3
20020731-nyt_42999_43062,3,3,3
20020731-nyt_42999_43062,3,2,3
20020731-nyt_42999_43062,3,3,3
20020731-nyt_43066_43239,3,3,3
20020731-nyt_43066_43239,2,2,3
20020731-nyt_43066_43239,2,4,4
20020731-nyt_43066_43239,2,3,3
20020731-nyt_43066_43239,3,3,3
20020731-nyt_43240_43381,3,3,3
20020731-nyt_43240_43381,3,3,3
20020731-nyt_43240_43381,1,1,1
20020731-nyt_43240_43381,1,1,1
20020731-nyt_43240_43381,3,3,3
20020731-nyt_43382_43544,3,3,3
20020731-nyt_43382_43544,1,1,1
20020731-nyt_43382_43544,1,1,1
20020731-nyt_43382_43544,4,4,4
20020731-nyt_43382_43544,3,3,4
20020731-nyt_43547_43738,3,3,3
20020731-nyt_43547_43738,3,3,3
20020731-nyt_43547_43738,3,3,3
20020731-nyt_43547_43738,3,3,3
20020731-nyt_43547_43738,3,3,3
20020731-nyt_43739_43789,3,3,3
20020731-nyt_43739_43789,1,1,1
20020731-nyt_43739_43789,3,3,3
20020731-nyt_43739_43789,1,1,1
20020731-nyt_43739_43789,3,3,3
20020731-nyt_43790_43905,3,3,3
20020731-nyt_43790_43905,4,4,4
20020731-nyt_43790_43905,3,3,3
20020731-nyt_43790_43905,3,3,3
20020731-nyt_43790_43905,1,4,4
20020731-nyt_43908_44080,3,3,3
20020731-nyt_43908_44080,3,3,3
20020731-nyt_43908_44080,2,3,5
20020731-nyt_43908_44080,3,3,3
20020731-nyt_43908_44080,4,4,4
20020731-nyt_44081_44200,1,1,1
20020731-nyt_44081_44200,1,1,1
20020731-nyt_44081_44200,1,1,1
20020731-nyt_44081_44200,1,1,1
20020731-nyt_44081_44200,3,3,3
20020731-nyt_44201_44292,3,3,3
20020731-nyt_44201_44292,3,3,3
20020731-nyt_44201_44292,3,3,3
20020731-nyt_44201_44292,3,3,3
20020731-nyt_44201_44292,3,3,3
20020731-nyt_44293_44417,3,3,3
20020731-nyt_44293_44417,3,3,3
20020731-nyt_44293_44417,3,3,3
20020731-nyt_44293_44417,3,2,2
20020731-nyt_44293_44417,3,3,3
20020731-nyt_44420_44539,3,3,3
20020731-nyt_44420_44539,3,3,3
20020731-nyt_44420_44539,3,3,3
20020731-nyt_44420_44539,1,1,1
20020731-nyt_44420_44539,1,1,1
20020731-nyt_44540_44746,4,4,4
20020731-nyt_44540_44746,3,3,3
20020731-nyt_44540_44746,3,3,3
20020731-nyt_44540_44746,3,3,3
20020731-nyt_44540_44746,3,3,3
20020731-nyt_44747_44810,1,1,1
20020731-nyt_44747_44810,1,1,1
20020731-nyt_44747_44810,1,1,1
20020731-nyt_44747_44810,3,1,3
20020731-nyt_44747_44810,3,3,3
20020731-nyt_44811_44937,3,2,2
20020731-nyt_44811_44937,3,3,3
20020731-nyt_44811_44937,3,2,3
20020731-nyt_44811_44937,3,3,3
20020731-nyt_44811_44937,2,3,3
20020731-nyt_44940_45131,4,4,3
20020731-nyt_44940_45131,3,3,3
20020731-nyt_44940_45131,3,3,3
20020731-nyt_44940_45131,3,3,3
20020731-nyt_44940_45131,3,3,3
20020731-nyt_45132_45272,3,1,3
20020731-nyt_45132_45272,3,3,3
20020731-nyt_45132_45272,3,3,3
20020731-nyt_45132_45272,2,4,4
20020731-nyt_45132_45272,3,3,3
20020731-nyt_45132_45272,2,3,3
20020731-nyt_45275_45412,3,3,3
20020731-nyt_45275_45412,3,3,3
20020731-nyt_45275_45412,1,1,1
20020731-nyt_45275_45412,1,1,1
20020731-nyt_45275_45412,3,3,3
20020731-nyt_45413_45613,1,1,1
20020731-nyt_45413_45613,1,1,1
20020731-nyt_45413_45613,3,2,3
20020731-nyt_45413_45613,3,3,3
20020731-nyt_45413_45613,3,3,3
20020731-nyt_45654_45717,3,3,3
20020731-nyt_45654_45717,3,3,3
20020731-nyt_45654_45717,3,3,3
20020731-nyt_45654_45717,3,3,3
20020731-nyt_45654_45717,3,2,2
20020731-nyt_45721_45895,3,1,3
20020731-nyt_45721_45895,3,3,3
20020731-nyt_45721_45895,3,3,3
20020731-nyt_45721_45895,3,3,3
20020731-nyt_45721_45895,3,3,3
20020731-nyt_45721_45895,3,3,3
20020731-nyt_45896_46014,3,3,3
20020731-nyt_45896_46014,3,3,3
20020731-nyt_45896_46014,3,3,3
20020731-nyt_45896_46014,3,3,3
20020731-nyt_45896_46014,3,3,3
20020731-nyt_46015_46164,2,4,4
20020731-nyt_46015_46164,3,3,3
20020731-nyt_46015_46164,3,2,3
20020731-nyt_46015_46164,3,3,3
20020731-nyt_46015_46164,3,3,3
20020731-nyt_46167_46349,3,3,3
20020731-nyt_46167_46349,3,4,3
20020731-nyt_46167_46349,3,3,3
20020731-nyt_46167_46349,2,4,2
20020731-nyt_46167_46349,3,3,2
20020731-nyt_46350_46422,3,1,3
20020731-nyt_46350_46422,2,3,3
20020731-nyt_46350_46422,2,4,4
20020731-nyt_46350_46422,3,3,3
20020731-nyt_46350_46422,3,3,4
20020731-nyt_46423_46447,3,3,3
20020731-nyt_46423_46447,3,3,3
20020731-nyt_46423_46447,3,3,3
20020731-nyt_46423_46447,2,4,3
20020731-nyt_46423_46447,2,3,3
20020731-nyt_46448_46520,3,3,3
20020731-nyt_46448_46520,3,1,3
20020731-nyt_46448_46520,3,3,3
20020731-nyt_46448_46520,3,3,4
20020731-nyt_46448_46520,3,2,3
20020731-nyt_46448_46520,3,3,3
20020731-nyt_46521_46571,3,1,3
20020731-nyt_46521_46571,3,3,3
20020731-nyt_46521_46571,3,3,3
20020731-nyt_46521_46571,3,3,3
20020731-nyt_46521_46571,3,3,4
20020731-nyt_46572_46641,3,3,3
20020731-nyt_46572_46641,2,2,4
20020731-nyt_46572_46641,3,3,4
20020731-nyt_46572_46641,3,3,3
20020731-nyt_46572_46641,3,3,3
20020731-nyt_46642_46755,3,3,3
20020731-nyt_46642_46755,3,3,3
20020731-nyt_46642_46755,3,3,3
20020731-nyt_46642_46755,3,2,3
20020731-nyt_46642_46755,2,4,4
20020731-nyt_46758_46972,3,3,3
20020731-nyt_46758_46972,5,5,4
20020731-nyt_46758_46972,3,3,3
20020731-nyt_46758_46972,3,3,3
20020731-nyt_46758_46972,3,3,3
20020731-nyt_46973_47082,3,3,3
20020731-nyt_46973_47082,3,3,3
20020731-nyt_46973_47082,3,3,3
20020731-nyt_46973_47082,3,3,3
20020731-nyt_46973_47082,3,3,3
20020731-nyt_47083_47129,3,3,3
20020731-nyt_47083_47129,3,3,4
20020731-nyt_47083_47129,4,4,3
20020731-nyt_47083_47129,3,3,3
20020731-nyt_47083_47129,2,4,4
20020731-nyt_47130_47268,1,1,1
20020731-nyt_47130_47268,1,1,1
20020731-nyt_47130_47268,2,3,3
20020731-nyt_47130_47268,2,3,4
20020731-nyt_47130_47268,3,3,3
20020731-nyt_47271_47438,3,1,3
20020731-nyt_47271_47438,3,3,4
20020731-nyt_47271_47438,3,3,3
20020731-nyt_47271_47438,3,1,3
20020731-nyt_47271_47438,3,3,3
20020731-nyt_47439_47698,3,3,3
20020731-nyt_47439_47698,1,1,1
20020731-nyt_47439_47698,3,3,4
20020731-nyt_47439_47698,2,3,3
20020731-nyt_47439_47698,4,4,4
20020731-nyt_47701_47783,3,3,3
20020731-nyt_47701_47783,3,3,3
20020731-nyt_47701_47783,4,3,3
20020731-nyt_47701_47783,3,3,3
20020731-nyt_47701_47783,4,3,4
20020731-nyt_47784_47839,3,3,3
20020731-nyt_47784_47839,1,1,2
20020731-nyt_47784_47839,3,3,3
20020731-nyt_47784_47839,3,3,3
20020731-nyt_47784_47839,1,3,5
NYTnewswire1_124_163,2,2,4
NYTnewswire1_124_163,3,2,2
NYTnewswire1_124_163,3,3,4
NYTnewswire1_124_163,3,3,2
NYTnewswire1_124_163,3,4,4
NYTnewswire1_268_471,3,1,3
NYTnewswire1_268_471,3,1,3
NYTnewswire1_268_471,3,3,3
NYTnewswire1_268_471,4,4,3
NYTnewswire1_268_471,3,1,3
NYTnewswire1_477_546,3,3,3
NYTnewswire1_477_546,3,3,3
NYTnewswire1_477_546,3,3,3
NYTnewswire1_477_546,3,2,2
NYTnewswire1_477_546,3,3,3
NYTnewswire1_547_638,3,3,3
NYTnewswire1_547_638,3,2,3
NYTnewswire1_547_638,3,3,3
NYTnewswire1_547_638,3,3,3
NYTnewswire1_547_638,3,3,3
NYTnewswire1_639_730,1,1,1
NYTnewswire1_639_730,1,1,1
NYTnewswire1_639_730,1,1,1
NYTnewswire1_639_730,1,1,1
NYTnewswire1_639_730,1,1,1
NYTnewswire1_736_846,3,3,3
NYTnewswire1_736_846,3,3,3
NYTnewswire1_736_846,3,3,3
NYTnewswire1_736_846,2,4,2
NYTnewswire1_736_846,3,3,3
NYTnewswire1_847_1026,1,1,1
NYTnewswire1_847_1026,1,1,1
NYTnewswire1_847_1026,1,1,1
NYTnewswire1_847_1026,1,1,1
NYTnewswire1_847_1026,3,3,3
NYTnewswire1_1032_1159,3,3,3
NYTnewswire1_1032_1159,3,3,3
NYTnewswire1_1032_1159,3,3,3
NYTnewswire1_1032_1159,4,3,3
NYTnewswire1_1032_1159,3,3,3
NYTnewswire1_1160_1233,1,1,1
NYTnewswire1_1160_1233,3,3,3
NYTnewswire1_1160_1233,3,3,3
NYTnewswire1_1160_1233,3,3,3
NYTnewswire1_1160_1233,3,2,3
NYTnewswire1_1234_1321,1,1,1
NYTnewswire1_1234_1321,1,1,1
NYTnewswire1_1234_1321,1,1,1
NYTnewswire1_1234_1321,4,4,4
NYTnewswire1_1234_1321,3,3,3
NYTnewswire1_1322_1374,3,3,3
NYTnewswire1_1322_1374,3,3,3
NYTnewswire1_1322_1374,3,2,2
NYTnewswire1_1322_1374,3,3,3
NYTnewswire1_1322_1374,3,3,3
NYTnewswire1_1380_1457,3,3,3
NYTnewswire1_1380_1457,3,3,3
NYTnewswire1_1380_1457,3,3,3
NYTnewswire1_1380_1457,3,3,3
NYTnewswire1_1380_1457,3,3,3
NYTnewswire1_1380_1414,3,3,3
NYTnewswire1_1380_1414,3,4,3
NYTnewswire1_1380_1414,3,4,3
NYTnewswire1_1380_1414,3,3,3
NYTnewswire1_1380_1414,4,3,3
NYTnewswire1_1458_1558,3,3,3
NYTnewswire1_1458_1558,3,3,3
NYTnewswire1_1458_1558,3,3,3
NYTnewswire1_1458_1558,4,3,3
NYTnewswire1_1458_1558,3,3,3
NYTnewswire1_1559_1625,4,4,4
NYTnewswire1_1559_1625,3,3,3
NYTnewswire1_1559_1625,3,3,3
NYTnewswire1_1559_1625,3,3,4
NYTnewswire1_1559_1625,3,2,3
NYTnewswire1_1631_1745,3,3,3
NYTnewswire1_1631_1745,3,4,3
NYTnewswire1_1631_1745,3,3,3
NYTnewswire1_1631_1745,3,3,3
NYTnewswire1_1631_1745,3,3,3
NYTnewswire1_1746_1763,3,3,3
NYTnewswire1_1746_1763,3,3,3
NYTnewswire1_1746_1763,3,4,4
NYTnewswire1_1746_1763,3,3,3
NYTnewswire1_1746_1763,2,4,4
NYTnewswire1_1764_1816,3,3,3
NYTnewswire1_1764_1816,3,3,3
NYTnewswire1_1764_1816,3,3,3
NYTnewswire1_1764_1816,3,3,3
NYTnewswire1_1764_1816,3,3,3
NYTnewswire1_1817_1923,3,3,3
NYTnewswire1_1817_1923,3,3,3
NYTnewswire1_1817_1923,3,3,3
NYTnewswire1_1817_1923,3,2,4
NYTnewswire1_1817_1923,4,4,3
NYTnewswire1_1929_2013,3,1,3
NYTnewswire1_1929_2013,3,3,4
NYTnewswire1_1929_2013,3,3,3
NYTnewswire1_1929_2013,3,3,3
NYTnewswire1_1929_2013,3,1,3
NYTnewswire1_2014_2087,3,3,3
NYTnewswire1_2014_2087,3,3,3
NYTnewswire1_2014_2087,3,3,3
NYTnewswire1_2014_2087,3,3,3
NYTnewswire1_2014_2087,4,3,3
NYTnewswire1_2093_2166,3,3,3
NYTnewswire1_2093_2166,4,3,4
NYTnewswire1_2093_2166,3,3,3
NYTnewswire1_2093_2166,3,3,3
NYTnewswire1_2093_2166,3,3,3
NYTnewswire1_2093_2129,3,3,4
NYTnewswire1_2093_2129,3,4,4
NYTnewswire1_2093_2129,3,3,4
NYTnewswire1_2093_2129,3,2,4
NYTnewswire1_2093_2129,3,3,4
NYTnewswire1_2167_2245,3,3,3
NYTnewswire1_2167_2245,4,4,4
NYTnewswire1_2167_2245,3,4,4
NYTnewswire1_2167_2245,3,3,3
NYTnewswire1_2167_2245,1,1,1
NYTnewswire1_2251_2343,3,1,3
NYTnewswire1_2251_2343,3,3,3
NYTnewswire1_2251_2343,4,3,4
NYTnewswire1_2251_2343,3,3,4
NYTnewswire1_2251_2343,3,2,3
NYTnewswire1_2349_2423,3,3,3
NYTnewswire1_2349_2423,3,3,3
NYTnewswire1_2349_2423,3,3,3
NYTnewswire1_2349_2423,3,3,3
NYTnewswire1_2349_2423,3,3,2
NYTnewswire1_2349_2392,3,3,3
NYTnewswire1_2349_2392,3,3,3
NYTnewswire1_2349_2392,3,3,3
NYTnewswire1_2349_2392,3,3,3
NYTnewswire1_2349_2392,3,3,3
NYTnewswire1_2424_2481,1,1,1
NYTnewswire1_2424_2481,1,1,1
NYTnewswire1_2424_2481,2,4,3
NYTnewswire1_2424_2481,3,3,3
NYTnewswire1_2424_2481,2,3,3
NYTnewswire1_2482_2532,3,3,3
NYTnewswire1_2482_2532,3,3,3
NYTnewswire1_2482_2532,3,3,3
NYTnewswire1_2482_2532,3,3,3
NYTnewswire1_2482_2532,3,3,3
NYTnewswire1_2533_2606,3,3,3
NYTnewswire1_2533_2606,3,3,3
NYTnewswire1_2533_2606,4,3,3
NYTnewswire1_2533_2606,3,3,3
NYTnewswire1_2533_2606,3,3,3
NYTnewswire1_2612_2727,3,3,3
NYTnewswire1_2612_2727,3,3,4
NYTnewswire1_2612_2727,3,3,3
NYTnewswire1_2612_2727,3,3,3
NYTnewswire1_2612_2727,3,3,3
NYTnewswire1_2728_2858,3,3,3
NYTnewswire1_2728_2858,3,3,3
NYTnewswire1_2728_2858,3,3,3
NYTnewswire1_2728_2858,3,3,3
NYTnewswire1_2728_2858,3,3,3
NYTnewswire1_2864_3021,3,1,3
NYTnewswire1_2864_3021,3,3,3
NYTnewswire1_2864_3021,3,3,3
NYTnewswire1_2864_3021,3,3,3
NYTnewswire1_2864_3021,4,5,3
NYTnewswire1_2864_3021,3,3,3
NYTnewswire1_3027_3091,3,3,3
NYTnewswire1_3027_3091,3,3,3
NYTnewswire1_3027_3091,3,3,3
NYTnewswire1_3027_3091,1,2,3
NYTnewswire1_3027_3091,3,3,3
NYTnewswire1_3092_3166,3,3,3
NYTnewswire1_3092_3166,1,1,1
NYTnewswire1_3092_3166,1,1,1
NYTnewswire1_3092_3166,4,4,4
NYTnewswire1_3092_3166,3,3,3
NYTnewswire1_3167_3223,4,4,3
NYTnewswire1_3167_3223,4,4,3
NYTnewswire1_3167_3223,5,5,3
NYTnewswire1_3167_3223,4,4,3
NYTnewswire1_3167_3223,5,5,3
NYTnewswire1_3229_3348,3,3,3
NYTnewswire1_3229_3348,3,3,3
NYTnewswire1_3229_3348,1,1,1
NYTnewswire1_3229_3348,1,1,1
NYTnewswire1_3229_3348,3,3,3
NYTnewswire1_3349_3431,1,1,1
NYTnewswire1_3349_3431,3,3,3
NYTnewswire1_3349_3431,3,3,3
NYTnewswire1_3349_3431,4,4,3
NYTnewswire1_3349_3431,3,2,4
NYTnewswire1_3437_3480,3,3,3
NYTnewswire1_3437_3480,3,3,3
NYTnewswire1_3437_3480,3,3,3
NYTnewswire1_3437_3480,3,3,3
NYTnewswire1_3437_3480,3,3,3
NYTnewswire1_3437_3469,3,3,3
NYTnewswire1_3437_3469,3,3,3
NYTnewswire1_3437_3469,3,3,2
NYTnewswire1_3437_3469,4,4,3
NYTnewswire1_3437_3469,3,3,3
NYTnewswire1_3486_3604,3,3,3
NYTnewswire1_3486_3604,3,3,3
NYTnewswire1_3486_3604,1,1,1
NYTnewswire1_3486_3604,3,3,4
NYTnewswire1_3486_3604,5,5,4
NYTnewswire1_3605_3757,3,3,3
NYTnewswire1_3605_3757,2,1,3
NYTnewswire1_3605_3757,3,3,3
NYTnewswire1_3605_3757,3,3,3
NYTnewswire1_3605_3757,3,3,3
NYTnewswire1_3763_3988,1,1,1
NYTnewswire1_3763_3988,1,1,1
NYTnewswire1_3763_3988,3,3,3
NYTnewswire1_3763_3988,3,3,3
NYTnewswire1_3763_3988,3,3,3
NYTnewswire1_3994_4118,3,3,3
NYTnewswire1_3994_4118,4,4,4
NYTnewswire1_3994_4118,3,3,3
NYTnewswire1_3994_4118,4,3,4
NYTnewswire1_3994_4118,3,3,3
NYTnewswire1_3994_4055,3,3,3
NYTnewswire1_3994_4055,3,3,3
NYTnewswire1_3994_4055,3,4,4
NYTnewswire1_3994_4055,3,3,3
NYTnewswire1_3994_4055,3,2,4
NYTnewswire1_4119_4221,3,4,3
NYTnewswire1_4119_4221,1,2,1
NYTnewswire1_4119_4221,1,3,3
NYTnewswire1_4119_4221,2,1,2
NYTnewswire1_4119_4221,1,4,2
NYTnewswire1_4227_4360,4,3,3
NYTnewswire1_4227_4360,3,2,2
NYTnewswire1_4227_4360,4,4,3
NYTnewswire1_4227_4360,4,4,4
NYTnewswire1_4227_4360,4,3,3
NYTnewswire2_148_215,3,3,3
NYTnewswire2_148_215,1,4,3
NYTnewswire2_148_215,3,3,3
NYTnewswire2_148_215,3,3,3
NYTnewswire2_148_215,4,4,3
NYTnewswire2_325_604,3,3,3
NYTnewswire2_325_604,3,3,3
NYTnewswire2_325_604,3,3,3
NYTnewswire2_325_604,2,3,3
NYTnewswire2_325_604,3,3,4
NYTnewswire2_610_855,3,3,3
NYTnewswire2_610_855,3,1,3
NYTnewswire2_610_855,3,3,3
NYTnewswire2_610_855,3,3,3
NYTnewswire2_610_855,3,3,3
NYTnewswire2_861_1200,3,3,3
NYTnewswire2_861_1200,3,3,3
NYTnewswire2_861_1200,3,3,3
NYTnewswire2_861_1200,1,1,1
NYTnewswire2_861_1200,1,5,2
NYTnewswire2_1206_1435,3,3,3
NYTnewswire2_1206_1435,3,3,3
NYTnewswire2_1206_1435,3,4,3
NYTnewswire2_1206_1435,1,4,1
NYTnewswire2_1206_1435,3,3,3
NYTnewswire2_1436_1488,1,1,1
NYTnewswire2_1436_1488,3,3,4
NYTnewswire2_1436_1488,3,3,3
NYTnewswire2_1436_1488,2,3,3
NYTnewswire2_1436_1488,3,3,3
NYTnewswire2_1494_1595,4,4,3
NYTnewswire2_1494_1595,3,3,3
NYTnewswire2_1494_1595,3,3,3
NYTnewswire2_1494_1595,3,3,3
NYTnewswire2_1494_1595,3,2,3
NYTnewswire2_1601_1773,3,3,3
NYTnewswire2_1601_1773,3,3,3
NYTnewswire2_1601_1773,3,3,3
NYTnewswire2_1601_1773,3,3,4
NYTnewswire2_1601_1773,2,3,3
NYTnewswire2_1774_1985,3,3,3
NYTnewswire2_1774_1985,2,4,3
NYTnewswire2_1774_1985,2,4,4
NYTnewswire2_1774_1985,3,2,2
NYTnewswire2_1774_1985,3,4,4
NYTnewswire2_1991_2199,3,3,3
NYTnewswire2_1991_2199,3,3,3
NYTnewswire2_1991_2199,4,4,5
NYTnewswire2_1991_2199,3,3,3
NYTnewswire2_1991_2199,2,3,3
NYTnewswire2_2200_2256,3,3,3
NYTnewswire2_2200_2256,3,3,3
NYTnewswire2_2200_2256,3,3,3
NYTnewswire2_2200_2256,3,1,3
NYTnewswire2_2200_2256,3,3,3
NYTnewswire2_2262_2423,3,1,3
NYTnewswire2_2262_2423,3,3,3
NYTnewswire2_2262_2423,3,3,3
NYTnewswire2_2262_2423,2,4,3
NYTnewswire2_2262_2423,3,3,4
NYTnewswire2_2262_2423,3,3,3
NYTnewswire2_2424_2630,1,1,1
NYTnewswire2_2424_2630,3,3,3
NYTnewswire2_2424_2630,3,2,3
NYTnewswire2_2424_2630,3,3,4
NYTnewswire2_2424_2630,3,3,3
NYTnewswire2_2636_2795,2,4,4
NYTnewswire2_2636_2795,3,2,2
NYTnewswire2_2636_2795,3,3,4
NYTnewswire2_2636_2795,4,4,3
NYTnewswire2_2636_2795,3,3,3
NYTnewswire2_2755_2795,3,3,4
NYTnewswire2_2755_2795,3,4,4
NYTnewswire2_2755_2795,3,3,3
NYTnewswire2_2755_2795,3,3,3
NYTnewswire2_2755_2795,3,3,3
NYTnewswire2_2801_3068,3,3,3
NYTnewswire2_2801_3068,3,3,3
